,station_name,lat,lng,city,district,village
685,茂林區公所,22.88601,120.6636,高雄市,茂林區,茂林里
686,射日英雄,22.88676,120.66675,高雄市,茂林區,茂林里
687,萬山里,22.90996,120.68078,高雄市,茂林區,萬山里
688,喜樂亭(萬山上部落),22.91025,120.68368,高雄市,茂林區,萬山里
689,東林東路,22.50372,120.39722,高雄市,林園區,東林里
690,龍頭山遊憩區,22.90928,120.69006,高雄市,茂林區,多納里
691,蛇頭山觀景台,22.91578,120.69651,高雄市,茂林區,多納里
692,多納古戰場,22.91608,120.71195,高雄市,茂林區,多納里
693,多納,22.90946,120.7139,高雄市,茂林區,多納里
694,聖母宮,22.81643,120.30199,高雄市,岡山區,嘉興里
695,林園區公所,22.50768,120.39496,高雄市,林園區,林園里
696,文英里,22.63778,120.35644,高雄市,鳳山區,文英里
697,光明路口,22.61197,120.41261,高雄市,大寮區,琉球里
698,義和社區,22.63952,120.41814,高雄市,大寮區,義和里
699,溪寮國小,22.62988,120.42083,高雄市,大寮區,溪寮里
700,溪寮社區,22.6295,120.41791,高雄市,大寮區,溪寮里
701,滷味博物館,22.8172,120.2669,高雄市,岡山區,本洲里
702,本工六路口,22.81241,120.26346,高雄市,岡山區,本洲里
703,永安工業區,22.8082,120.25236,高雄市,永安區,維新里
704,本工五路口,22.80969,120.27032,高雄市,岡山區,本洲里
705,大莊里,22.81121,120.32689,高雄市,岡山區,大莊里
706,樹德科技大學(校區),22.76373,120.37627,高雄市,燕巢區,橫山里
707,會結路口,22.55556,120.4125,高雄市,大寮區,潮寮里
708,大學十一街口,22.72809,120.28695,高雄市,楠梓區,藍田里
709,高雄物產館,22.6805,120.29777,高雄市,左營區,尾北里
710,大舍北路,22.74812,120.26147,高雄市,梓官區,大舍里
711,平安街口,22.7572,120.26231,高雄市,梓官區,梓平里
712,衛武營國家藝術文化中心(三多路),22.6245,120.34087,高雄市,苓雅區,正義里
713,衛武營都會公園,22.62407,120.33746,高雄市,苓雅區,正義里
714,中正體育場,22.62391,120.33532,高雄市,苓雅區,福西里
715,輔仁路口(三多一路),22.62368,120.3339,高雄市,苓雅區,福西里
716,菁華幼兒園,22.65105,120.3396,高雄市,鳥松區,大華里
717,本和街口,22.65349,120.32859,高雄市,三民區,本館里
718,自立路口,22.63417,120.29839,高雄市,新興區,建興里
719,新庄(鳳林二路),22.56179,120.4119,高雄市,大寮區,新厝里
720,輕軌五權國小站(凱旋二路),22.62108,120.32509,高雄市,苓雅區,林靖里
721,高雄文化中心(和平一路),22.62732,120.31911,高雄市,苓雅區,同慶里
722,麗尊酒店,22.62723,120.3131,高雄市,新興區,德生里
723,新興高中,22.62474,120.30573,高雄市,新興區,永寧里
724,捷運中央公園站,22.62489,120.30103,高雄市,前金區,長生里
725,捷運美麗島站,22.63017,120.30192,高雄市,新興區,東坡里
726,輔英科大圖書館,22.6025,120.38916,高雄市,大寮區,山頂里
727,忠誠路口,22.65806,120.36093,高雄市,鳥松區,鳥松里
728,新庄變電所,22.56902,120.41136,高雄市,大寮區,過溪里
729,孟子路口,22.67822,120.30242,高雄市,左營區,新光里
730,仁雄澄合街口,22.68064,120.35065,高雄市,仁武區,灣內里
731,輕軌凱旋公園站(民生醫院),22.62766,120.32243,高雄市,苓雅區,同慶里
732,凱旋醫院(高師大),22.62343,120.32411,高雄市,苓雅區,林靖里
733,中都濕地公園(美都路),22.64826,120.28812,高雄市,三民區,德西里
734,國軍高雄總醫院(捷運衛武營站),22.62548,120.3404,高雄市,苓雅區,正義里
735,捷運五塊厝站(中正一路),22.62931,120.32887,高雄市,苓雅區,正言里
736,城市光廊(捷運中央公園站),22.62303,120.30035,高雄市,前金區,長生里
737,大立百貨,22.6214,120.29577,高雄市,前金區,社東里
738,濃公,22.57362,120.41021,高雄市,大寮區,過溪里
739,五福瀨南街口,22.62404,120.28259,高雄市,鹽埕區,江南里
740,建國四路口,22.62508,120.28062,高雄市,鹽埕區,教仁里
741,輕軌壽山公園站,22.62604,120.27773,高雄市,鼓山區,登山里
742,捷運西子灣站,22.62261,120.27448,高雄市,鼓山區,峰南里
743,鼓山市場,22.62251,120.27287,高雄市,鼓山區,新民里
744,中山大學(隧道口),22.62387,120.26991,高雄市,鼓山區,壽山里
745,濱海二路,22.62166,120.26998,高雄市,鼓山區,惠安里
746,鼓山輪渡站,22.61974,120.27062,高雄市,鼓山區,維生里
747,新濱碼頭,22.6199,120.27246,高雄市,鼓山區,維生里
748,健能游泳池,22.59135,120.32904,高雄市,鳳山區,五福里
749,童心幼稚園,22.59161,120.33029,高雄市,鳳山區,天興里
750,南成國小,22.5948,120.33495,高雄市,鳳山區,南成里
751,潮寮路口,22.57724,120.409,高雄市,大寮區,過溪里
752,家樂福五甲店,22.59643,120.33733,高雄市,鳳山區,富榮里
753,飛鳳宮,22.58743,120.34731,高雄市,鳳山區,南成里
754,南成里,22.58763,120.34904,高雄市,鳳山區,南成里
755,高雄科大(燕巢),22.77294,120.40073,高雄市,燕巢區,深水里
756,九如四路,22.64855,120.27887,高雄市,鼓山區,厚生里
757,岡山電信局,22.78459,120.29614,高雄市,岡山區,信義里
758,岡山稽徵所(國稅局),22.78453,120.29116,高雄市,岡山區,信義里
759,楠梓國中,22.73545,120.32626,高雄市,楠梓區,東寧里
760,家樂福新楠站(清豐一路),22.73641,120.33176,高雄市,楠梓區,清豐里
761,大崎腳(大寮),22.58217,120.40703,高雄市,大寮區,三隆里
762,楠梓高中,22.74462,120.33118,高雄市,楠梓區,清豐里
763,高雄科大(第一西校區),22.7514,120.33158,高雄市,楠梓區,清豐里
764,中崙國中,22.60313,120.35308,高雄市,鳳山區,中榮里
765,北昌三街口,22.64533,120.37276,高雄市,鳳山區,鎮北里
766,南京路口(興隆街),22.60654,120.34491,高雄市,鳳山區,新甲里
767,南京路口(南福街),22.61314,120.34628,高雄市,鳳山區,海洋里
768,林園,22.50407,120.39392,高雄市,林園區,文賢里
769,鎮北國小,22.64294,120.36758,高雄市,鳳山區,忠誠里
770,牛潮埔休閒公園,22.64413,120.36618,高雄市,鳳山區,忠誠里
771,文前路口,22.66337,120.36237,高雄市,鳥松區,鳥松里
772,五里埔(小林國小),23.14788,120.63074,高雄市,甲仙區,小林里
773,大崎腳路口,22.58468,120.40598,高雄市,大寮區,三隆里
774,康定路,22.58418,120.32066,高雄市,前鎮區,明道里
775,關山里,23.11266,120.60612,高雄市,甲仙區,關山里
776,甲仙區公所.衛生所,23.08387,120.58817,高雄市,甲仙區,和安里
777,美術東四路口(明誠四路),22.66137,120.28968,高雄市,鼓山區,龍水里
778,新榮巷,23.07024,120.5786,高雄市,甲仙區,大田里
779,大社區公所,22.73038,120.34689,高雄市,大社區,大社里
780,匏子寮,23.04846,120.55441,高雄市,甲仙區,寶隆里
781,重愛路(新莊高中),22.68347,120.31796,高雄市,左營區,福山里
782,鳳南路,22.59955,120.33707,高雄市,鳳山區,一甲里
783,小份尾,22.99922,120.57324,高雄市,杉林區,集來里
784,新開,23.06388,120.6815,高雄市,六龜區,新發里
785,三隆路口,22.5873,120.40491,高雄市,大寮區,三隆里
786,松柏街口,22.57037,120.36235,高雄市,小港區,泰山里
787,益群路(德民路口),22.7238,120.29757,高雄市,楠梓區,翠屏里
788,新庄國小,22.98721,120.56171,高雄市,杉林區,新庄里
789,高坪35街口,22.5556,120.37978,高雄市,小港區,坪頂里
790,大愛里,22.967,120.54338,高雄市,杉林區,月眉里
791,九如四路口(逢甲路),22.66374,120.28363,高雄市,鼓山區,前峰里
792,逢甲路口(九如四路),22.66376,120.28277,高雄市,鼓山區,前峰里
793,七號公園,22.7146,120.29653,高雄市,楠梓區,秀昌里
794,高大管理學院,22.73242,120.28813,高雄市,楠梓區,藍田里
795,北興龍,23.00629,120.64947,高雄市,六龜區,興龍里
796,高雄監獄,22.59222,120.40289,高雄市,大寮區,三隆里
797,美術東五路口,22.65924,120.29228,高雄市,鼓山區,龍水里
798,旗山農工,22.90194,120.48325,高雄市,旗山區,永和里
799,旗山衛生所,22.89026,120.48013,高雄市,旗山區,湄洲里
800,黃埔公園,22.62201,120.36825,高雄市,鳳山區,東門里
801,福誠高中,22.59021,120.32444,高雄市,鳳山區,五福里
802,鳳新高中(南京路),22.61346,120.34576,高雄市,鳳山區,新富里
803,竹仔寮抽水站,22.66836,120.42609,高雄市,大樹區,竹寮里
804,河堤公園(明誠二路),22.66067,120.31078,高雄市,左營區,新上里
805,奇美博物館,22.93535,120.22105,台南市,仁德區,成功里
806,聚亨公司,22.80434,120.29468,高雄市,岡山區,岡山里
807,古嚴寺,22.71167,120.38725,高雄市,仁武區,仁福里
808,岡山文化中心,22.78384,120.2974,高雄市,岡山區,大遼里
809,一甲(路竹),22.87159,120.27346,高雄市,路竹區,甲北里
810,大中路口(民族一路),22.67762,120.31895,高雄市,左營區,菜公里
811,草衙,22.57705,120.32378,高雄市,前鎮區,草衙里
812,紅毛港文化園區,22.54919,120.318,高雄市,小港區,鳳森里
813,上平里,22.97615,120.54286,高雄市,杉林區,上平里
814,介壽路口,22.68045,120.28261,高雄市,左營區,崇實里
815,鼎中路口,22.66006,120.31971,高雄市,三民區,鼎中里
816,鎮中路口,22.58585,120.31979,高雄市,前鎮區,平昌里
817,瑞豐站(瑞隆路),22.60589,120.33734,高雄市,前鎮區,瑞隆里
818,小港站,22.56528,120.34073,高雄市,小港區,小港里
819,仁愛路(鳳山),22.62392,120.3728,高雄市,鳳山區,東門里
820,小港醫院,22.56647,120.36326,高雄市,小港區,宏亮里
821,福安,22.89655,120.51945,高雄市,美濃區,福安里
822,高坪60街口,22.55546,120.38203,高雄市,小港區,坪頂里
823,鳳山商工(建國路三段),22.63641,120.35623,高雄市,鳳山區,文華里
824,高坪39街口,22.55283,120.38311,高雄市,小港區,坪頂里
825,朝鳳寺(家和五街),22.58622,120.34395,高雄市,鳳山區,南成里
826,嘉峰里活動中心,22.82791,120.31194,高雄市,岡山區,嘉峰里
827,久堂里(永豐餘造紙),22.65896,120.41993,高雄市,大樹區,久堂里
828,月天寺,22.62542,120.41,高雄市,大寮區,翁園里
829,西門,22.62686,120.35268,高雄市,鳳山區,鎮西里
830,柴頭溪口,22.9694,120.64123,高雄市,六龜區,文武里
831,海富路,22.68888,120.2892,高雄市,左營區,明建里
832,過昌街,22.58695,120.36104,高雄市,鳳山區,過埤里
833,榮總側門,22.6796,120.32182,高雄市,左營區,福山里
834,路竹農會,22.86102,120.26022,高雄市,路竹區,竹東里
835,宏平路口,22.57293,120.36669,高雄市,小港區,松金里
836,飛機路,22.57328,120.35896,高雄市,小港區,濟南里
837,勞工育樂中心,22.65275,120.35978,高雄市,鳥松區,鳥松里
838,大立百貨(文武二街口),22.62186,120.29761,高雄市,前金區,文西里
839,高坪8路口,22.54514,120.38222,高雄市,小港區,坪頂里
840,公路之家,22.62741,120.3508,高雄市,鳳山區,忠義里
841,大樹圖書館,22.65812,120.41827,高雄市,大樹區,久堂里
842,湖底橋(大樹),22.65837,120.41547,高雄市,大樹區,久堂里
843,高坪11路口,22.54341,120.3807,高雄市,小港區,坪頂里
844,南區資源回收廠,22.55322,120.3762,高雄市,小港區,山明里
845,褒揚街口,22.63998,120.34541,高雄市,三民區,寶業里
846,龍山林社區,22.91123,120.49249,高雄市,旗山區,永和里
847,養護中心,23.07364,120.58062,高雄市,甲仙區,大田里
848,輕軌凱旋中華站(舊凱旋四路),22.59398,120.31124,高雄市,前鎮區,興邦里
849,前鎮國中,22.58345,120.32224,高雄市,前鎮區,明道里
850,捷運前鎮高中站(勞工行政中心),22.58759,120.3223,高雄市,前鎮區,平等里
851,隆后宮,22.89404,120.40263,高雄市,田寮區,古亭里
852,屏東轉運站,22.66954,120.48621,屏東縣,屏東市,崇智里
853,中山國中,22.56681,120.35526,高雄市,小港區,順苓里
854,民族路口(八德一路),22.63536,120.31259,高雄市,新興區,開平里
855,復興,22.96346,120.64268,高雄市,六龜區,文武里
856,鳳山高中,22.62801,120.34654,高雄市,鳳山區,中和里
857,楠梓高中(創新路),22.74511,120.32952,高雄市,楠梓區,清豐里
858,金鼎路口,22.66432,120.32185,高雄市,三民區,鼎西里
859,瑞隆東路,22.60635,120.34309,高雄市,鳳山區,老爺里
860,美術東四路,22.66023,120.29037,高雄市,鼓山區,龍水里
861,正義路口(建國一路),22.63007,120.33802,高雄市,苓雅區,正仁里
862,安樂宮,22.78857,120.24345,高雄市,彌陀區,鹽埕里
863,經六內環北路口,22.72391,120.29972,高雄市,楠梓區,瑞屏里
864,經六西二街口,22.71845,120.30173,高雄市,楠梓區,瑞屏里
865,新威國小,22.89876,120.62703,高雄市,六龜區,新威里
866,污水處理廠,22.58665,120.28738,高雄市,旗津區,南汕里
867,國際商場,22.62525,120.28172,高雄市,鹽埕區,教仁里
868,東三街,22.7216,120.30849,高雄市,楠梓區,瑞屏里
869,新寮,22.8805,120.61411,高雄市,六龜區,新寮里
870,鳳新高中,22.61287,120.34294,高雄市,鳳山區,新強里
871,錦田路口(八德一路),22.63551,120.3102,高雄市,新興區,開平里
872,寶來7-11,23.10885,120.70016,高雄市,六龜區,寶來里
873,移民署,22.79136,120.29609,高雄市,岡山區,平安里
874,二坡,22.92036,120.63987,高雄市,六龜區,新興里
875,建業路,22.57077,120.42869,高雄市,大寮區,潮寮里
876,江山里(鳳屏二路),22.6407,120.40863,高雄市,大寮區,中庄里
877,九兄弟,22.88355,120.61998,高雄市,六龜區,新寮里
878,東六街口,22.72471,120.30868,高雄市,楠梓區,瑞屏里
879,台南航空站,22.94854,120.21678,台南市,仁德區,仁愛里
880,南汕里,22.58556,120.28838,高雄市,旗津區,南汕里
881,健康公園,22.87377,120.19688,高雄市,茄萣區,崎漏里
882,三鳳中街,22.63744,120.29509,高雄市,三民區,興德里
883,博愛三路口,22.68078,120.31059,高雄市,左營區,菜公里
884,建國林森路口,22.63766,120.30437,高雄市,三民區,長明里
885,進學路,22.60573,120.39392,高雄市,大寮區,永芳里
886,水肥處理廠,22.58471,120.28913,高雄市,旗津區,上竹里
887,柳橋西路,22.78994,120.28246,高雄市,岡山區,後協里
888,鳳翔國小,22.59493,120.33986,高雄市,鳳山區,二甲里
889,上寮路口(至學路),22.60796,120.42252,高雄市,大寮區,琉球里
890,中興路(元良公司),22.7762,120.36072,高雄市,燕巢區,角宿里
891,家樂福新楠站(清豐二路站),22.73667,120.33036,高雄市,楠梓區,清豐里
892,中仁路口,22.71755,120.35126,高雄市,仁武區,文武里
893,瑞興市場,22.63097,120.37182,高雄市,鳳山區,中正里
894,不老溫泉,23.06615,120.68497,高雄市,六龜區,新發里
895,市立聯合醫院,22.65513,120.29227,高雄市,鼓山區,龍水里
896,工協街口,22.62947,120.37383,高雄市,鳳山區,中正里
897,中正國小(鳳山),22.62855,120.37392,高雄市,鳳山區,埤頂里
898,電信技術中心,22.83107,120.26345,高雄市,路竹區,北嶺里
899,大灣國中,22.67676,120.34238,高雄市,仁武區,大灣里
900,三和里,22.72443,120.42969,高雄市,大樹區,三和里
901,捷運鹽埕埔站(大仁路),22.62523,120.28532,高雄市,鹽埕區,光明里
902,輕軌凱旋武昌站,22.61654,120.32687,高雄市,鳳山區,武慶里
903,高鐵台南站,22.92415,120.28608,台南市,歸仁區,武東里
904,正興國小(寶興路口),22.64633,120.32664,高雄市,三民區,寶興里
905,駁二藝術特區(大智路),22.62093,120.28511,高雄市,鹽埕區,河濱里
906,第二衛生所,22.59373,120.33325,高雄市,鳳山區,南和里
907,美術館(中華藝校),22.6555,120.28812,高雄市,鼓山區,龍水里
908,鳳山行政中心(中山西路),22.62812,120.3438,高雄市,鳳山區,忠義里
909,路竹區公所(國昌路),22.85443,120.25934,高雄市,路竹區,竹南里
910,路竹高中(國昌路),22.85515,120.25435,高雄市,路竹區,文南里
911,路竹高中(中華路),22.85478,120.25268,高雄市,路竹區,文南里
912,路竹宿舍,22.84434,120.24522,高雄市,路竹區,後鄉里
913,後鄉里,22.84367,120.24463,高雄市,路竹區,後鄉里
914,順安宮,22.84126,120.2426,高雄市,路竹區,後鄉里
915,國昌路口(中山路),22.85323,120.26153,高雄市,路竹區,竹南里
916,阿蓮區公所,22.88327,120.32693,高雄市,阿蓮區,清蓮里
917,仁光路站,22.68319,120.3509,高雄市,仁武區,灣內里
918,美術園區,22.65344,120.28799,高雄市,鼓山區,龍水里
919,大津活動中心,22.89193,120.64733,高雄市,六龜區,大津里
920,大津褔德廟,22.90193,120.64806,高雄市,六龜區,大津里
921,茂林遊客活動中心,22.88012,120.64927,高雄市,六龜區,大津里
922,埤頂派出所,22.62826,120.38057,高雄市,鳳山區,鳳東里
923,梓官區公所,22.76071,120.26669,高雄市,梓官區,梓義里
924,仕隆活動中心,22.75275,120.31075,高雄市,橋頭區,仕隆里
925,土庫二路,22.73928,120.32559,高雄市,楠梓區,清豐里
926,通安路口,22.7325,120.2533,高雄市,梓官區,智蚵里
927,嘉展路口,22.73402,120.25228,高雄市,梓官區,茄苳里
928,中正路一(蚵仔寮),22.73657,120.25012,高雄市,梓官區,赤東里
929,中正路二(蚵仔寮),22.73829,120.24959,高雄市,梓官區,赤東里
930,大社果菜市場,22.73082,120.35567,高雄市,大社區,神農里
931,福壽宮,22.60702,120.27062,高雄市,旗津區,中華里
932,市場前,22.62559,120.36179,高雄市,鳳山區,新興里
933,捷運市議會站,22.62891,120.2943,高雄市,前金區,東金里
934,福山國小,22.68431,120.31588,高雄市,左營區,福山里
935,保雅路,22.59421,120.3497,高雄市,鳳山區,保安里
936,一心一路口(輕軌籬仔內站),22.60628,120.32481,高雄市,前鎮區,竹南里
937,輕軌凱旋瑞田站,22.59958,120.31973,高雄市,前鎮區,瑞竹里
938,輕軌籬仔內站(凱旋四路),22.60436,120.32434,高雄市,前鎮區,瑞竹里
939,輕軌凱旋瑞田站(舊凱旋四路),22.59978,120.31973,高雄市,前鎮區,忠誠里
940,玄龍宮,23.0336,120.53739,高雄市,杉林區,木梓里
941,中興(萬丹路),22.61294,120.39655,高雄市,大寮區,永芳里
942,旗山醫院,22.88111,120.48271,高雄市,旗山區,大德里
943,中華路口(明誠三路),22.66104,120.29323,高雄市,鼓山區,龍子里
944,文信路口,22.66415,120.30015,高雄市,鼓山區,明誠里
945,捷運巨蛋站(篤敬路口),22.66451,120.3028,高雄市,鼓山區,明誠里
946,大順一路(好市多),22.65681,120.30638,高雄市,鼓山區,龍子里
947,龍華國中(忠言路口),22.65871,120.30888,高雄市,左營區,新上里
948,大樂民族店,22.65968,120.31445,高雄市,三民區,灣興里
949,鼎力路,22.66831,120.32333,高雄市,三民區,鼎金里
950,輔英科大中正堂,22.60102,120.38992,高雄市,大寮區,永芳里
951,內溪,22.61339,120.4006,高雄市,大寮區,永芳里
952,樹人醫專(部分班次延駛),22.88274,120.26081,高雄市,路竹區,甲南里
953,海科院,22.63021,120.26197,高雄市,鼓山區,桃源里
954,海工館,22.62929,120.26215,高雄市,鼓山區,桃源里
955,H棟宿舍,22.62719,120.26778,高雄市,鼓山區,桃源里
956,中山大學活動中心,22.62799,120.26536,高雄市,鼓山區,桃源里
957,正修科大宿舍,22.64738,120.35156,高雄市,鳥松區,鳥松里
958,正修科大(後門),22.64906,120.35094,高雄市,鳥松區,鳥松里
959,姑山倉庫(大坑路),22.71024,120.43945,高雄市,大樹區,大坑里
960,大潤發,22.63368,120.35563,高雄市,鳳山區,文華里
961,八德路,22.6383,120.3593,高雄市,鳳山區,文英里
962,文山里,22.63981,120.35625,高雄市,鳳山區,文山里
963,松埔路口(圓照寺),22.65904,120.38056,高雄市,鳥松區,坔埔里
964,永芳路口,22.61398,120.4053,高雄市,大寮區,永芳里
965,農友種苗,22.6604,120.42612,高雄市,大樹區,竹寮里
966,新吉庄,22.68637,120.4302,高雄市,大樹區,大樹里
967,實踐街,22.68896,120.43121,高雄市,大樹區,檨腳里
968,中正一路,22.69342,120.4346,高雄市,大樹區,檨腳里
969,中興東路,22.69147,120.43439,高雄市,大樹區,檨腳里
970,九曲路口,22.654,120.42402,高雄市,大樹區,九曲里
971,高碼,22.65818,120.38931,高雄市,鳥松區,華美里
972,建國新城(文衡路口),22.63608,120.35907,高雄市,鳳山區,文英里
973,井腳里,22.67209,120.40854,高雄市,大樹區,井腳里
974,崇聖殿,22.67405,120.40781,高雄市,大樹區,井腳里
975,朱峰宮,22.61345,120.40792,高雄市,大寮區,琉球里
976,小坪國小,22.68181,120.41116,高雄市,大樹區,小坪里
977,大樹里,22.68681,120.42675,高雄市,大樹區,大樹里
978,保安宮(大樹),22.68712,120.42979,高雄市,大樹區,大樹里
979,文濱路口,22.63761,120.34698,高雄市,鳳山區,文福里
980,青年路口(建國路三段),22.63734,120.35105,高雄市,鳳山區,文福里
981,法元寺,22.6306,120.36153,高雄市,鳳山區,北門里
982,瑞興國小,22.63114,120.36737,高雄市,鳳山區,瑞興里
983,瑞興兒童公園,22.62899,120.36706,高雄市,鳳山區,瑞興里
984,豁落靈宮殿,22.62697,120.36614,高雄市,鳳山區,瑞興里
985,瑞興瑞竹路口,22.62547,120.36711,高雄市,鳳山區,瑞竹里
986,博愛瑞進路口,22.62755,120.37242,高雄市,鳳山區,瑞竹里
987,博愛勝利路口,22.62632,120.37466,高雄市,鳳山區,瑞竹里
988,新莊路口,22.67223,120.29785,高雄市,左營區,新下里
989,久堂里(九曲堂火車站),22.65749,120.41747,高雄市,大樹區,久堂里
990,九曲堂火車站(內),22.65651,120.42071,高雄市,大樹區,久堂里
991,翁園國小,22.6225,120.40902,高雄市,大寮區,翁園里
992,姑山倉庫(大樹農會教育園區),22.70987,120.44039,高雄市,大樹區,大坑里
993,佛陀紀念館,22.75493,120.44608,高雄市,大樹區,統嶺里
994,鳳山寺(大樹),22.69055,120.43185,高雄市,大樹區,檨腳里
995,龍目井,22.68904,120.40929,高雄市,大樹區,龍目里
996,高鐵左營站,22.68703,120.30878,高雄市,左營區,菜公里
997,天聖宮,22.59665,120.27901,高雄市,旗津區,北汕里
998,漢翔公司,22.8093,120.31976,高雄市,岡山區,大莊里
999,大莊公園,22.80763,120.31953,高雄市,岡山區,大莊里
1000,關帝宮,22.80765,120.31778,高雄市,岡山區,大莊里
1001,肉品市場,22.80765,120.3119,高雄市,岡山區,竹圍里
1002,溪寮,22.62695,120.41728,高雄市,大寮區,溪寮里
1003,三多鋼鐵,22.80761,120.30756,高雄市,岡山區,竹圍里
1004,嘉新東路,22.80765,120.30216,高雄市,岡山區,台上里
1005,嘉新東路口,22.80708,120.30133,高雄市,岡山區,台上里
1006,岡山郵局(大仁路),22.80558,120.30153,高雄市,岡山區,竹圍里
1007,竹圍國小,22.8032,120.30161,高雄市,岡山區,竹圍里
1008,旗山市場,22.88989,120.48339,高雄市,旗山區,湄洲里
1009,朝鳳宮,22.61958,120.40932,高雄市,大寮區,琉球里
1010,壽天派出所,22.80111,120.30176,高雄市,岡山區,竹圍里
1011,和平公園,22.7985,120.30201,高雄市,岡山區,竹圍里
1012,碧紅宮,22.79538,120.30251,高雄市,岡山區,碧紅里
1013,順天宮,22.79351,120.30231,高雄市,岡山區,碧紅里
1014,岡山國中(大仁南路),22.79042,120.30224,高雄市,岡山區,後紅里
1015,巷尾路,22.61836,120.40997,高雄市,大寮區,琉球里
1016,江山里(江山路),22.64048,120.40916,高雄市,大寮區,中庄里
1017,鳳山行政中心(光復路),22.62944,120.34325,高雄市,鳳山區,忠義里
1018,捷運大寮站,22.62127,120.39212,高雄市,大寮區,中興里
1019,大寮中正路(捷西路口),22.61915,120.38866,高雄市,大寮區,中興里
1020,大明路口,22.60847,120.34182,高雄市,鳳山區,新甲里
1021,新富路,22.61547,120.34845,高雄市,鳳山區,國富里
1022,黃厝路,22.61625,120.40887,高雄市,大寮區,琉球里
1023,忠孝國小,22.61782,120.34927,高雄市,鳳山區,國光里
1024,國光路口,22.6205,120.3495,高雄市,鳳山區,協和里
1025,捷運鳳山西站(青年路一段),22.62539,120.3493,高雄市,鳳山區,協和里
1026,青年國中,22.63051,120.34953,高雄市,鳳山區,忠孝里
1027,新寮橋,22.87883,120.6048,高雄市,六龜區,新寮里
1028,武侯宮,22.61423,120.41156,高雄市,大寮區,琉球里
1029,建國路口(青年路二段),22.6383,120.35072,高雄市,鳳山區,文衡里
1030,文衡路口,22.64118,120.35122,高雄市,鳳山區,文德里
1031,濱山街口,22.64513,120.3501,高雄市,鳳山區,文德里
1032,五甲派出所,22.59756,120.33521,高雄市,鳳山區,富榮里
1033,澄園,22.64694,120.34775,高雄市,三民區,本揚里
1034,光明巷,22.98458,120.63725,高雄市,六龜區,文武里
1035,文福里,22.63541,120.35031,高雄市,鳳山區,文福里
1036,高雄仁愛之家,22.63967,120.39758,高雄市,大寮區,後庄里
1037,客家文物館,22.65075,120.29594,高雄市,三民區,安宜里
1038,五甲,22.5929,120.32774,高雄市,鳳山區,五福里
1039,民光街口,22.63836,120.39372,高雄市,大寮區,後庄里
1040,過雄街,22.58673,120.35936,高雄市,鳳山區,過埤里
1041,河堤路口(岡山路),22.78614,120.29694,高雄市,岡山區,岡山里
1042,旗津三路,22.59134,120.28327,高雄市,旗津區,南汕里
1043,小港天主教堂,22.56517,120.33347,高雄市,小港區,港口里
1044,高雄餐旅大學(校區),22.56544,120.37177,高雄市,小港區,山明里
1045,頂勤和,23.17988,120.78049,高雄市,桃源區,勤和里
1046,真福山,23.00177,120.56554,高雄市,杉林區,杉林里
1047,青海美術南二路口,22.65145,120.28591,高雄市,鼓山區,龍水里
1048,建國一路,22.62969,120.33911,高雄市,苓雅區,正仁里
1049,凱國路口,22.63583,120.31569,高雄市,三民區,博惠里
1050,建國忠孝路口,22.6376,120.30617,高雄市,三民區,長明里
1051,三民國小,22.63619,120.29057,高雄市,三民區,千北里
1052,建國三路,22.63551,120.28854,高雄市,三民區,千北里
1053,河濱國小,22.63485,120.2865,高雄市,三民區,千北里
1054,北斗街口,22.63181,120.28368,高雄市,鹽埕區,慈愛里
1055,鹽埕分局,22.63079,120.28298,高雄市,鹽埕區,慈愛里
1056,大公路口(建國四路),22.62773,120.28133,高雄市,鹽埕區,陸橋里
1057,巴楠花部落小學,22.96483,120.53999,高雄市,杉林區,月眉里
1058,大榮高中,22.65336,120.27889,高雄市,鼓山區,平和里
1059,中安路(高鳳路口),22.58487,120.36697,高雄市,小港區,孔宅里
1060,鼎山街口,22.65253,120.32011,高雄市,三民區,灣成里
1061,廠邊三路口(飛機路),22.57332,120.35706,高雄市,小港區,濟南里
1062,二坡前,22.92456,120.64141,高雄市,六龜區,新興里
1063,臺鐵美術館站(青海路),22.65171,120.28149,高雄市,鼓山區,民強里
1064,高松陸橋,22.56937,120.37839,高雄市,小港區,松山里
1065,高坪29路口,22.55704,120.3826,高雄市,小港區,坪頂里
1066,高坪11路,22.54627,120.37998,高雄市,小港區,坪頂里
1067,義華路口(大昌二路),22.64492,120.33205,高雄市,三民區,寶興里
1068,大仁東路,22.66122,120.36309,高雄市,鳥松區,鳥松里
1069,鳥松區公所(神農路),22.6593,120.36516,高雄市,鳥松區,鳥松里
1070,大山,22.85319,120.46784,高雄市,旗山區,大山里
1071,澄清澄和路口,22.64384,120.34638,高雄市,三民區,本揚里
1072,高坪35街,22.55284,120.38167,高雄市,小港區,坪頂里
1073,捷運小港站,22.5648,120.35369,高雄市,小港區,二苓里
1074,永和街,22.56311,120.39057,高雄市,小港區,坪頂里
1075,文華國小,22.63441,120.35207,高雄市,鳳山區,文華里
1076,臺鐵三塊厝站(自立路),22.63967,120.29633,高雄市,三民區,建東里
1077,小港路口,22.56381,120.33441,高雄市,小港區,港正里
1078,成功路口,22.63722,120.39103,高雄市,大寮區,後庄里
1079,圓富國中,22.92813,120.50096,高雄市,旗山區,圓富里
1080,新隘丁寮,22.98454,120.55741,高雄市,杉林區,新庄里
